ind,sexe,age,taille,poids
ind_5805,F,3,94.3,13.2
ind_5805,F,5,108.2,15.3
ind_5805,F,6.1,114.3,17.9
ind_5805,F,8.3,126.2,21.7
ind_5805,F,8.8,132.2,23.3
ind_5805,F,10.8,143.9,31.9
ind_5805,F,12.3,149.8,35.6
ind_5805,F,13.8,158.5,42.8
ind_5805,F,15,160.4,46.3
ind_5805,F,16.2,161.3,49
ind_5805,F,18.3,161.5,49.5
ind_5806,M,1,78.9,11.8
ind_5806,M,2.4,89.3,13.7
ind_5806,M,3.1,99.1,16
ind_5806,M,5.1,114.2,19.7
ind_5806,M,6,119.8,22.5
ind_5806,M,6.9,127.2,26
ind_5806,M,8.4,132.8,29.4
ind_5806,M,9,138.1,31.6
ind_5806,M,10,146.7,38.5
ind_5806,M,11,152,42.1
ind_5806,M,12,157.3,47
ind_5806,M,12.9,165.8,55.9
ind_5806,M,14,174,61.1
ind_5806,M,15,179.1,66
ind_5806,M,16,184,75.9
ind_5806,M,17.3,189.4,78.9
ind_5806,M,18.3,189.5,84.2
ind_5807,F,1.1,75.1,10.2
ind_5807,F,2,87.1,11.8
ind_5807,F,3.1,96,14.2
ind_5807,F,4.2,104.3,15.9
ind_5807,F,5.1,110.4,17
ind_5807,F,6,116.6,19.6
ind_5807,F,8.1,128.6,24.7
ind_5807,F,8.9,134.7,25.9
ind_5807,F,10.1,141.2,31.6
ind_5807,F,11.1,147.3,36.5
ind_5807,F,11.9,153.5,40
ind_5807,F,12.8,159.3,43.9
ind_5807,F,13.9,163.1,48.2
ind_5807,F,15.3,165,53.6
ind_5807,F,16.3,166.1,55.8
ind_5807,F,17,166.1,55.6
ind_5807,F,18,166.2,54.9
ind_5808,M,1,79.6,11.5
ind_5808,M,3,99.7,15.5
ind_5808,M,4.1,107.6,17.6
ind_5808,M,6.1,120.4,21.8
ind_5808,M,12,156.8,44.9
ind_5808,M,14,171.4,58.1
ind_5808,M,16.1,182.7,71.5
ind_5808,M,17,186.8,75.9
ind_5808,M,18,187.8,79.8
ind_5809,F,3.4,96.4,16.3
ind_5809,F,4.1,104.4,17.3
ind_5809,F,5,110.4,18.5
ind_5809,F,6,116.5,21.9
ind_5809,F,7,122.7,25.4
ind_5809,F,8.9,134.5,29.8
ind_5809,F,10,141,35.6
ind_5809,F,11,147.2,41.2
ind_5809,F,11.9,153,45.9
ind_5809,F,14.2,162.5,56.9
ind_5809,F,15.2,164.6,60.9
ind_5809,F,16,165.5,61.3
ind_5809,F,18.4,165.8,61
ind_5810,M,0.9,81.7,13
ind_5810,M,2,92.1,14.7
ind_5810,M,2.9,102.2,16.9
ind_5810,M,4.2,110.4,19.7
ind_5810,M,5,117,21.5
ind_5810,M,6,123,24.7
ind_5810,M,6.8,129.9,28.6
ind_5810,M,8,134.4,32.3
ind_5810,M,9,140.2,34.4
ind_5810,M,11.3,153.7,47.7
ind_5810,M,12.1,160.4,53.7
ind_5810,M,13,168.8,64.6
ind_5810,M,14,175.8,72.3
ind_5810,M,15.3,182.6,77.4
ind_5810,M,16.4,185.9,90.3
ind_5810,M,17.1,191.5,96.4
ind_5810,M,18.2,194.7,101.4
ind_5811,F,0.9,74,9.7
ind_5811,F,2.1,86.6,12.6
ind_5811,F,4,103.4,15.8
ind_5811,F,5,109.4,17.3
ind_5811,F,6,115.4,20.3
ind_5811,F,7.2,121.9,23.7
ind_5811,F,7.8,126.9,24.6
ind_5811,F,9.1,133.7,27.9
ind_5811,F,10.2,140.1,33.3
ind_5811,F,10.9,145.2,37.2
ind_5811,F,13.3,157.5,48
ind_5811,F,13.8,160.3,49.9
ind_5811,F,15.3,163.7,56
ind_5811,F,18.1,164.1,57.1
ind_5812,M,1,76.5,10.2
ind_5812,M,2,86.5,12.2
ind_5812,M,4,103.6,15.8
ind_5812,M,5.9,116.6,20.4
ind_5812,M,12,149.9,40.9
ind_5812,M,15,170,57.3
ind_5812,M,16.8,178,67.7
ind_5812,M,18,179,70.6
ind_5813,M,1,82.3,14.1
ind_5813,M,3.1,102.2,18.5
ind_5813,M,5.1,119,23.2
ind_5813,M,6.3,125.1,26.8
ind_5813,M,8,136.3,34.6
ind_5813,M,9,142.4,37.4
ind_5813,M,11.2,159.4,55.5
ind_5813,M,11.9,164.4,58.5
ind_5813,M,13.1,174.4,72
ind_5813,M,13.9,183,76.4
ind_5813,M,14.8,189.8,82
ind_5813,M,17,200.2,102.2
ind_5814,F,1,74.1,8.6
ind_5814,F,5.3,110.2,16
ind_5814,F,5.9,114.7,16.5
ind_5814,F,8.2,127.8,21.6
ind_5814,F,10.2,139.9,27.6
ind_5814,F,11.8,150.5,34.1
ind_5814,F,12.9,155.8,38
ind_5814,F,15,162.3,45.5
ind_5814,F,17,163.4,49.7
ind_5814,F,18,163.4,49.5
ind_5815,F,2.4,84.2,9.8
ind_5815,F,3,93.1,11.9
ind_5815,F,3.9,100.5,11.6
ind_5815,F,5.2,106.4,13.5
ind_5815,F,6.2,112.5,15.4
ind_5815,F,7.2,118.4,15.9
ind_5815,F,8,124.6,18.2
ind_5815,F,8.8,130.6,19.4
ind_5815,F,10.1,135.5,23.7
ind_5815,F,11.1,141.8,27.8
ind_5815,F,12,147.6,31.9
ind_5815,F,13,152.1,34.5
ind_5815,F,15,158,38.8
ind_5815,F,18.1,158.8,45.7
ind_5816,F,1.2,73.7,10.3
ind_5816,F,3.2,94.7,14.3
ind_5816,F,4.2,102.7,15.9
ind_5816,F,5.1,108.7,17.5
ind_5816,F,8.2,126.6,25.8
ind_5816,F,9.3,132.7,28
ind_5816,F,9.9,138.6,32.8
ind_5816,F,13.2,155.3,47.4
ind_5816,F,14.2,159.3,51.4
ind_5816,F,15.1,161.3,55.5
ind_5816,F,17,162.5,58.3
ind_5817,M,1.1,74.7,8.3
ind_5817,M,2,84.7,10.5
ind_5817,M,4.9,108.4,14.8
ind_5817,M,6.3,114.5,17.6
ind_5817,M,8.2,125.1,22.7
ind_5817,M,9,130,24.7
ind_5817,M,10,135.4,24.8
ind_5817,M,11.2,140.6,28.9
ind_5817,M,12,146.8,33.8
ind_5817,M,12.9,153.5,35.3
ind_5817,M,15,166,46.6
ind_5817,M,17.2,173.2,52.3
ind_5817,M,18.1,174,55.7
ind_5818,F,1.1,74.3,10.3
ind_5818,F,2.1,86.4,12.3
ind_5818,F,3.1,95.4,14.3
ind_5818,F,3.8,103.3,14.8
ind_5818,F,5.1,109.4,17.2
ind_5818,F,6.4,115.7,21.1
ind_5818,F,6.9,121.3,22
ind_5818,F,8.4,127.7,26
ind_5818,F,10.1,139.6,32.1
ind_5818,F,12.1,151.6,41.6
ind_5818,F,13.2,156.7,46.3
ind_5818,F,14,160.6,49.7
ind_5818,F,15,162.7,53.7
ind_5818,F,16.1,163.8,56
ind_5818,F,18.2,163.8,56.1
ind_5819,F,1,74.5,10.4
ind_5819,F,2.3,86.5,12.2
ind_5819,F,3.1,95.5,14.2
ind_5819,F,4.2,103.6,16
ind_5819,F,5,109.6,17.6
ind_5819,F,6.1,115.6,20.8
ind_5819,F,8,127.6,26.1
ind_5819,F,10,139.8,33.5
ind_5819,F,11,145.9,38.7
ind_5819,F,12.3,152,43.2
ind_5819,F,13.4,157.3,48.2
ind_5819,F,13.9,161.5,52.6
ind_5819,F,15.9,164.4,58.4
ind_5819,F,17.2,164.4,59.3
ind_5820,M,1.1,75,8.4
ind_5820,M,2,85,10.5
ind_5820,M,4.3,101.9,13.1
ind_5820,M,6,114.7,17.9
ind_5820,M,7.1,120.6,19.5
ind_5820,M,8,125.5,22.8
ind_5820,M,9,130.5,24.5
ind_5820,M,10,136,24.3
ind_5820,M,11,140.8,27.6
ind_5820,M,14,160,41.5
ind_5820,M,15.1,165.7,46.7
ind_5820,M,16.1,169.7,49.1
ind_5820,M,18.1,174.8,56.7
ind_5821,M,0.9,76.3,10.3
ind_5821,M,3,96.4,14.5
ind_5821,M,5.4,110.8,19
ind_5821,M,7,122.6,23.5
ind_5821,M,8,127.6,27
ind_5821,M,9.2,132.8,29.6
ind_5821,M,10,138.7,33.3
ind_5821,M,11.2,144,37.5
ind_5821,M,11.9,149.8,41.7
ind_5821,M,14.8,169.7,58.7
ind_5821,M,16.4,174.3,67.7
ind_5821,M,17.2,178.1,71.1
ind_5821,M,18.3,179,74.5
ind_5822,F,4,102.5,15
ind_5822,F,5.1,108.6,16.8
ind_5822,F,8.9,132.3,25.7
ind_5822,F,10,138.2,30.9
ind_5822,F,11.4,144.6,36.8
ind_5822,F,12,150.2,40.2
ind_5822,F,13.1,155.1,44.6
ind_5822,F,14.1,159.2,48.3
ind_5822,F,15.1,161.2,52.3
ind_5822,F,16.1,162.2,54.4
ind_5822,F,17.1,162.3,55.2
ind_5823,M,0.9,71.7,7
ind_5823,M,2.4,82.1,8.5
ind_5823,M,4.1,97.7,10.8
ind_5823,M,5.1,104.7,12.2
ind_5823,M,6,111,15.5
ind_5823,M,7.1,115.7,16.5
ind_5823,M,8,121.1,20.4
ind_5823,M,9,125.3,22.3
ind_5823,M,9.8,129.7,20.1
ind_5823,M,11.2,134.7,22.4
ind_5823,M,12.1,141.1,27.7
ind_5823,M,13.1,146.1,26.8
ind_5823,M,14,152.1,33.9
ind_5823,M,15,157.6,39
ind_5823,M,15.9,161.7,39.2
ind_5823,M,16.8,166.2,41.7
ind_5823,M,17.9,166.9,45.3
ind_5824,F,1,74.1,10.4
ind_5824,F,2.1,86.2,12.8
ind_5824,F,3,95.1,14.4
ind_5824,F,4.2,103.3,17
ind_5824,F,5,109.1,17.7
ind_5824,F,6.1,115.2,21.2
ind_5824,F,9,133.1,28.5
ind_5824,F,9.8,138.9,32.8
ind_5824,F,10.9,145,38.4
ind_5824,F,11.8,151,42.7
ind_5824,F,13.1,156.3,49
ind_5824,F,13.9,160.1,52.6
ind_5824,F,15,162.2,57.3
ind_5824,F,15.9,163.1,58.4
ind_5824,F,17.9,163.4,59.1
ind_5825,M,1,75.2,8.3
ind_5825,M,2.8,95.1,12.9
ind_5825,M,3.9,102,13.6
ind_5825,M,4.9,109,15.1
ind_5825,M,6,114.9,18.1
ind_5825,M,6.8,120.7,20
ind_5825,M,8.4,125.7,22.4
ind_5825,M,9,130.8,25.1
ind_5825,M,10,136.4,26.1
ind_5825,M,11,141.5,29.1
ind_5825,M,12.2,147.6,34.3
ind_5825,M,13,154.5,36.9
ind_5825,M,14,161.5,43.4
ind_5825,M,14.9,167.4,48.4
ind_5825,M,16.3,171.5,51.7
ind_5825,M,17.2,175.5,55.4
ind_5825,M,18.4,176.8,59.5
ind_5826,F,1.1,74.2,11.4
ind_5826,F,2.1,86.2,13.5
ind_5826,F,3.1,95.2,15.4
ind_5826,F,4,103.1,17.4
ind_5826,F,5,109.1,19.1
ind_5826,F,6,115.1,22.6
ind_5826,F,7.3,121.4,26.9
ind_5826,F,8,127.1,28.6
ind_5826,F,9,133.1,30.8
ind_5826,F,10.1,139.2,36.2
ind_5826,F,10.9,145,41
ind_5826,F,12.1,151.2,46.1
ind_5826,F,13.1,156.2,51.5
ind_5826,F,14.4,160.5,57.1
ind_5826,F,15.1,162.3,60.2
ind_5826,F,16.1,163.2,61.9
ind_5826,F,17,163.1,62.3
ind_5827,M,1,73.8,7.9
ind_5827,M,2.8,93.4,12.1
ind_5827,M,5.1,106.9,14.1
ind_5827,M,5.9,112.7,16.9
ind_5827,M,7.1,118,18.6
ind_5827,M,8,122.9,22.1
ind_5827,M,8.9,127.8,24.6
ind_5827,M,10,131.8,23.9
ind_5827,M,11,136.9,27.8
ind_5827,M,12.1,142.7,33.2
ind_5827,M,14,155.6,41.1
ind_5827,M,15.3,162.1,45.2
ind_5827,M,17.3,170.8,52
ind_5827,M,18.3,172,56.6
ind_5828,M,1.1,74,8.2
ind_5828,M,2,83.9,10.1
ind_5828,M,3.4,94.2,13.4
ind_5828,M,4.4,100.5,13.9
ind_5828,M,5.2,107.3,14.8
ind_5828,M,6,112.9,17.1
ind_5828,M,7.8,123.4,21.3
ind_5828,M,9.9,132.3,23
ind_5828,M,11,137.1,27.5
ind_5828,M,13.1,149.6,33.6
ind_5828,M,13.9,155.9,39
ind_5828,M,15,161.5,44.9
ind_5828,M,15.8,165.6,47.5
ind_5828,M,18.3,171.3,56.1
ind_5829,M,1,77.3,11.3
ind_5829,M,2.3,87.5,14.3
ind_5829,M,3.4,97.6,16.6
ind_5829,M,4.1,104.8,17.7
ind_5829,M,5,111.8,18.9
ind_5829,M,6.3,118.2,23
ind_5829,M,6.9,124.6,24.8
ind_5829,M,8.1,130.1,29
ind_5829,M,9.1,135,30.8
ind_5829,M,10,141.8,36.1
ind_5829,M,11.1,147,40.4
ind_5829,M,12,153.1,45.4
ind_5829,M,14,167.4,58.5
ind_5829,M,15.3,173.9,64.9
ind_5829,M,16.2,177.9,72.2
ind_5829,M,17.1,182.5,75.6
ind_5829,M,18.2,183.9,79.1
ind_5830,F,1.3,76.2,12.1
ind_5830,F,2,87.7,13.1
ind_5830,F,3,96.9,15.2
ind_5830,F,4.9,111.5,19.1
ind_5830,F,6.1,117.4,23.3
ind_5830,F,7,123.2,26.7
ind_5830,F,9.2,135.6,33
ind_5830,F,11.2,148.8,44.4
ind_5830,F,11.9,154.7,49
ind_5830,F,12.8,160.5,53.9
ind_5830,F,14,165.2,59.2
ind_5831,F,2.1,86.4,10.9
ind_5831,F,3.8,103.4,12.8
ind_5831,F,5,109.6,14.6
ind_5831,F,6.1,115.6,17.2
ind_5831,F,8.4,127.7,21.4
ind_5831,F,10.3,139.7,27
ind_5831,F,11,145.6,30.7
ind_5831,F,12.2,151.6,34.2
ind_5831,F,13,156.7,37.6
ind_5831,F,14,160.7,40.2
ind_5831,F,18.1,163.8,45.2
ind_5832,F,2,88.9,12.4
ind_5832,F,3,98.2,14.4
ind_5832,F,4.1,106.5,16.2
ind_5832,F,4.9,112.7,17.9
ind_5832,F,7.1,124.7,23.7
ind_5832,F,8.3,130.4,25.9
ind_5832,F,9.1,136.2,28.4
ind_5832,F,10,143,33.7
ind_5832,F,11.3,148.8,38.5
ind_5832,F,12.4,155.2,43.2
ind_5832,F,14.1,166,52.8
ind_5832,F,15.2,168.7,56.6
ind_5832,F,16,169.6,58.5
ind_5832,F,17.1,170.1,NA
ind_5832,F,18,170.2,59.1
ind_5833,F,3.1,96,13.7
ind_5833,F,4.1,104.2,15
ind_5833,F,5.4,110.2,16.4
ind_5833,F,8,128.3,24.3
ind_5833,F,9.4,134.4,26
ind_5833,F,10,140.9,31
ind_5833,F,11,146.8,35.9
ind_5833,F,12,152.9,40.3
ind_5833,F,14,163,48.6
ind_5833,F,14.9,164.9,52.4
ind_5833,F,16.1,165.9,54.6
ind_5833,F,17,166.2,55.6
ind_5833,F,18,166.5,55.1
ind_5834,F,1.4,73.3,9.4
ind_5834,F,2.4,85.2,11.4
ind_5834,F,3.3,94.2,13.5
ind_5834,F,3.9,101.8,14.9
ind_5834,F,5.3,107.8,16.2
ind_5834,F,5.9,113.7,19.2
ind_5834,F,7,119.8,21.3
ind_5834,F,8.1,125.7,23.6
ind_5834,F,8.9,131.8,25.7
ind_5834,F,10.3,137.3,30.5
ind_5834,F,11.3,143.2,35.2
ind_5834,F,12,149.2,39.8
ind_5834,F,13.2,153.6,43.9
ind_5834,F,15.2,159.2,51.6
ind_5834,F,15.9,159.8,53.8
ind_5834,F,17.3,160,54.6
ind_5834,F,18,159.9,54.2
ind_5835,M,1.3,79.6,11.9
ind_5835,M,2,89.5,14.1
ind_5835,M,5.1,114.6,20.3
ind_5835,M,6.2,120.7,23.5
ind_5835,M,7.3,127.7,27.3
ind_5835,M,7.8,133.2,30.9
ind_5835,M,9,138.9,33.1
ind_5835,M,10,146.4,42.6
ind_5835,M,13.3,167.5,62.7
ind_5835,M,15.1,182.1,72.2
ind_5835,M,16,185.2,82.1
ind_5835,M,18,190.5,88.5
ind_5836,M,1.3,73.9,8.5
ind_5836,M,2.3,83.6,10.6
ind_5836,M,3.1,93.7,12.1
ind_5836,M,4,100,12.5
ind_5836,M,5,106.8,13.9
ind_5836,M,6.9,117.9,18
ind_5836,M,8.2,122.7,22.1
ind_5836,M,9,127.9,24
ind_5836,M,10,131.8,23.7
ind_5836,M,11,137.4,27.2
ind_5836,M,12,144,32.1
ind_5836,M,13,149.9,34.1
ind_5836,M,14,156.7,41.1
ind_5836,M,15,162.8,46.5
ind_5836,M,15.8,166.8,48.9
ind_5836,M,17.4,170,55.2
ind_5836,M,18,171.2,57.1
ind_5837,F,0.9,75.8,11.6
ind_5837,F,3.1,97.3,15.7
ind_5837,F,5.4,112.4,20.9
ind_5837,F,7,124.1,28.1
ind_5837,F,8.3,130.7,31.1
ind_5837,F,9,136.4,33.2
ind_5837,F,10,143.3,38.4
ind_5837,F,10.9,149.3,43.3
ind_5837,F,12.1,155.2,48.2
ind_5837,F,13.2,160.8,54.1
ind_5837,F,14,164.9,57.8
ind_5837,F,14.9,166.6,61.4
ind_5837,F,15.8,167.6,62.5
ind_5837,F,17.2,168.7,64.9
ind_5837,F,18,168.6,63.3
ind_5838,M,3,95,14.8
ind_5838,M,4.2,101.8,16.4
ind_5838,M,5.1,108.7,18.1
ind_5838,M,6.4,114.6,20.6
ind_5838,M,6.9,120.5,24.3
ind_5838,M,7.9,125.3,27.7
ind_5838,M,9.1,130.3,29.1
ind_5838,M,10.3,135.4,33.5
ind_5838,M,11,140.4,37.7
ind_5838,M,12,146.6,42.5
ind_5838,M,13.2,153,48.4
ind_5838,M,14.2,160.3,54.6
ind_5838,M,15,166.3,59.5
ind_5838,M,15.9,170.4,67
ind_5838,M,17.2,174.1,70.9
ind_5838,M,18.4,175.1,74.8
ind_5839,M,2,84.3,11.1
ind_5839,M,2.8,94,12.4
ind_5839,M,4,100.8,14
ind_5839,M,5,107.9,15.5
ind_5839,M,5.9,113.6,18.2
ind_5839,M,7.1,119.3,20.9
ind_5839,M,8.1,124.3,24.3
ind_5839,M,9,129.4,25.9
ind_5839,M,10.3,135.1,27.7
ind_5839,M,12,146,34.9
ind_5839,M,13.1,152.6,37.4
ind_5839,M,14.3,159.6,44.1
ind_5839,M,15,165.1,47.7
ind_5839,M,16.2,168.9,52
ind_5839,M,17,172.7,55.1
ind_5839,M,18,173.9,57.6
ind_5840,F,1.1,71.6,7.8
ind_5840,F,3.1,92.6,11.9
ind_5840,F,4.3,100.4,11.3
ind_5840,F,6,112.1,13.6
ind_5840,F,6.9,118,13.6
ind_5840,F,9.3,130.1,18.1
ind_5840,F,11.9,146.6,28.4
ind_5840,F,13,151.1,30.3
ind_5840,F,14.9,156.6,34.4
ind_5840,F,16.1,158.3,38
ind_5840,F,18.1,158.4,35.3
ind_5841,F,1.4,77.9,12.5
ind_5841,F,2,89.7,15.7
ind_5841,F,3,99,18
ind_5841,F,4,107.7,22.7
ind_5841,F,5.9,120.5,29.5
ind_5841,F,7,126,35.1
ind_5841,F,8,132.6,38.8
ind_5841,F,8.9,139.3,43.6
ind_5841,F,10,147.9,49.2
ind_5841,F,10.8,155.1,57.1
ind_5841,F,13,170.2,69.9
ind_5841,F,14.4,174,76
ind_5841,F,16,177.3,81.5
ind_5841,F,17.1,177.4,81.9
ind_5841,F,18,177.7,81
ind_5842,F,1.4,73.2,8.5
ind_5842,F,2.1,85.1,10.7
ind_5842,F,3.2,94.2,12.6
ind_5842,F,4.1,101.9,13.1
ind_5842,F,5.2,108.1,14.7
ind_5842,F,6,114.1,17.1
ind_5842,F,7.1,120,18.6
ind_5842,F,8,126,21.2
ind_5842,F,9,132,22.2
ind_5842,F,12,149.5,34.9
ind_5842,F,13,154,38.9
ind_5842,F,14,158,41.6
ind_5842,F,15.2,160.1,44
ind_5842,F,16,161,46.4
ind_5842,F,17.1,161.1,47.8
ind_5842,F,18.3,161.2,47.4
ind_5843,M,1,72.7,8.2
ind_5843,M,2.1,82.8,10.3
ind_5843,M,3,92.9,12.3
ind_5843,M,4.1,99.3,13
ind_5843,M,5.2,106.6,14.2
ind_5843,M,5.9,112.3,17.1
ind_5843,M,7,117.1,18.8
ind_5843,M,9.2,126.1,24.3
ind_5843,M,9.9,130.6,23.9
ind_5843,M,10.9,136.3,27.7
ind_5843,M,12.2,142.3,33
ind_5843,M,13.2,147.7,34.2
ind_5843,M,14.1,154.8,40.7
ind_5843,M,15,160.1,45.3
ind_5843,M,16.1,164.5,48.9
ind_5843,M,17,167.9,53.2
ind_5843,M,18.1,168.5,57.7
ind_5844,F,1.3,72.7,11.5
ind_5844,F,2.1,84.6,12.7
ind_5844,F,3,93.5,14.3
ind_5844,F,3.9,101.2,15.6
ind_5844,F,5.8,113.1,19.9
ind_5844,F,6.9,119,23
ind_5844,F,8.1,125,26.4
ind_5844,F,9.3,130.8,NA
ind_5844,F,10.1,136.1,33.8
ind_5844,F,10.9,142.2,38.3
ind_5844,F,13,152.8,48.1
ind_5844,F,14.1,156.5,52.9
ind_5844,F,15.3,158.2,58.1
ind_5844,F,16,159.1,58.6
ind_5844,F,16.9,159.4,59.3
ind_5844,F,18.2,159.5,59.1
ind_5845,M,1,74,8.1
ind_5845,M,2,84.1,10.2
ind_5845,M,4.3,100.7,12.8
ind_5845,M,5.1,107.4,14.3
ind_5845,M,6.1,113.3,17.4
ind_5845,M,7,118.6,19.1
ind_5845,M,9.2,128.3,24.6
ind_5845,M,10,132.6,25
ind_5845,M,11.1,137,28.8
ind_5845,M,11.8,142.2,33.3
ind_5845,M,16.9,169.7,50.2
ind_5845,M,18,170.7,52.2
ind_5846,F,1.1,74.4,10.2
ind_5846,F,3,95.3,14
ind_5846,F,3.9,103.4,15.4
ind_5846,F,5,109.5,17.1
ind_5846,F,6.1,115.6,20.3
ind_5846,F,7.1,121.7,22.8
ind_5846,F,7.8,127.4,24.7
ind_5846,F,8.9,133.6,26.9
ind_5846,F,9.9,139.9,32
ind_5846,F,11.1,146.2,37.4
ind_5846,F,12,152.2,41.7
ind_5846,F,13.3,157.7,46.9
ind_5846,F,14.2,161.8,50.7
ind_5846,F,15,163.4,54.3
ind_5846,F,16.1,164.7,56.5
ind_5846,F,17,164.7,57.3
ind_5846,F,18.2,164.8,56.7
ind_5847,F,2.1,86.4,11.3
ind_5847,F,3.3,95.4,13.2
ind_5847,F,5.3,109.4,15.7
ind_5847,F,9,133.4,24.5
ind_5847,F,10,139.5,29.2
ind_5847,F,13.1,156.6,41.2
ind_5847,F,13.9,160.6,44.8
ind_5847,F,15,162.6,48.2
ind_5847,F,16.4,163.7,49.9
ind_5847,F,17.4,163.8,51
ind_5847,F,18.2,163.9,50.9
ind_5848,M,1.1,75.3,9.6
ind_5848,M,2,85.4,11.6
ind_5848,M,3,95.3,13.6
ind_5848,M,7,120.9,21.7
ind_5848,M,8,125.9,25.2
ind_5848,M,9,131,27.2
ind_5848,M,10.2,136.8,29.9
ind_5848,M,11,141.8,33.6
ind_5848,M,12.1,147.8,38.7
ind_5848,M,13.2,154.5,43
ind_5848,M,14.3,161.5,49.1
ind_5848,M,15.1,167.4,54.3
ind_5848,M,17.4,175.1,63.9
ind_5848,M,18,176,66.8
ind_5849,M,1,73.8,10.2
ind_5849,M,2,83.7,12.2
ind_5849,M,3,93.7,14.2
ind_5849,M,4,100.2,15.8
ind_5849,M,5,107.1,17.3
ind_5849,M,6,113.4,20.3
ind_5849,M,7.9,123.7,26.1
ind_5849,M,8.8,128.6,27.8
ind_5849,M,11.3,138.4,36.6
ind_5849,M,12.1,144.4,41.1
ind_5849,M,12.9,150.4,45.9
ind_5849,M,14,157.3,52.3
ind_5849,M,15.4,163.1,58.5
ind_5849,M,18,172.2,71
ind_5850,M,1,76.8,11.1
ind_5850,M,2.2,87,13.7
ind_5850,M,4.3,104.3,18.1
ind_5850,M,5.3,111.3,19.6
ind_5850,M,7.8,128.2,27.8
ind_5850,M,9,133.4,30.4
ind_5850,M,10.1,140.2,36.8
ind_5850,M,12,151,45.2
ind_5850,M,14,165.5,59.2
ind_5850,M,16,175.6,72
ind_5850,M,17.2,179.8,77.2
ind_5850,M,18,180.5,80.4
ind_5851,F,1,75.9,11.4
ind_5851,F,1.9,87.8,13.1
ind_5851,F,3,96.7,15.3
ind_5851,F,4,105.2,18.2
ind_5851,F,5.4,111.6,20.8
ind_5851,F,6.4,117.5,24.4
ind_5851,F,8.2,129.6,29.8
ind_5851,F,9.3,135.8,33.1
ind_5851,F,12.1,154.8,48
ind_5851,F,13.1,160.3,53.2
ind_5851,F,14.1,164.2,57
ind_5851,F,15,166.2,60.8
ind_5851,F,16.1,167.1,62.5
ind_5851,F,17.1,167.6,63.7
ind_5851,F,18,167.8,62.5
ind_5852,F,1,74.7,11.8
ind_5852,F,1.9,86.7,13.8
ind_5852,F,2.9,95.8,15.7
ind_5852,F,5,110.1,20.6
ind_5852,F,6.1,116.2,24.3
ind_5852,F,7.2,122.1,27.9
ind_5852,F,8,128.1,30.5
ind_5852,F,9,134,33.6
ind_5852,F,11.1,146.5,45.5
ind_5852,F,13.3,158.1,56.7
ind_5852,F,14.1,162.1,62.1
ind_5852,F,15.3,164.4,66.2
ind_5852,F,16.1,165.1,66.6
ind_5852,F,16.9,165.3,67.6
ind_5852,F,18.3,165.4,66.2
ind_5853,M,1.1,76.7,9.1
ind_5853,M,4.1,104,14.2
ind_5853,M,5.2,110.9,15.7
ind_5853,M,6,117,18.8
ind_5853,M,7,123.3,21
ind_5853,M,8,128.3,24.4
ind_5853,M,9.1,133.2,26.2
ind_5853,M,10,139.7,28
ind_5853,M,11,144.9,31.8
ind_5853,M,13.2,158.2,40.4
ind_5853,M,14,165.4,46.3
ind_5853,M,17.1,179.4,58.4
ind_5853,M,18,180.5,61.4
ind_5854,F,0.8,73.8,7.8
ind_5854,F,2.4,86.4,11.5
ind_5854,F,3.2,95.2,13
ind_5854,F,4.3,103.3,13
ind_5854,F,5.1,109.1,14.1
ind_5854,F,6.4,115.3,17.4
ind_5854,F,9,132.9,20.7
ind_5854,F,10.1,139,24.8
ind_5854,F,11,144.9,28.5
ind_5854,F,12.4,151.3,33.2
ind_5854,F,13,155.9,35.3
ind_5854,F,14,159.9,38.7
ind_5854,F,16.1,163,43.5
ind_5854,F,17.1,163.1,45.5
ind_5855,M,0.9,77.2,10.5
ind_5855,M,2,87.1,12.4
ind_5855,M,3,97.3,14.4
ind_5855,M,4.1,104.6,16.1
ind_5855,M,5.9,117.6,20.8
ind_5855,M,7,124.2,23.4
ind_5855,M,9,134.5,28.9
ind_5855,M,9.9,141.5,33.5
ind_5855,M,11,146.5,36.8
ind_5855,M,12.3,152.4,41.3
ind_5855,M,13,159.6,47.6
ind_5855,M,15,172.6,58.5
ind_5855,M,18,181.9,72
ind_5856,M,2,92,16.3
ind_5856,M,4.3,110.6,23.4
ind_5856,M,4.8,117.4,23.8
ind_5856,M,6.9,132,32.1
ind_5856,M,8,136.3,35.5
ind_5856,M,9,140.7,38.1
ind_5856,M,9.8,149.5,50.8
ind_5856,M,13,168,70.2
ind_5856,M,14,175.2,75.5
ind_5856,M,15.3,181,82.2
ind_5856,M,16.9,190.2,100.6
ind_5856,M,18,191.5,100.9
ind_5857,F,1,75.7,12.2
ind_5857,F,1.8,87.5,14
ind_5857,F,3,97,16.3
ind_5857,F,4.1,105.6,20.4
ind_5857,F,6.1,117.3,26.7
ind_5857,F,6.9,123.4,32.8
ind_5857,F,8.9,135.3,39
ind_5857,F,10.1,142.4,45.1
ind_5857,F,11,148.4,51.2
ind_5857,F,12,154.3,56.7
ind_5857,F,12.9,159.7,62.8
ind_5857,F,14.1,164,67.9
ind_5857,F,16,167.6,73.2
ind_5857,F,16.9,167.6,74.7
ind_5857,F,17.8,167.8,73.7
ind_5858,F,2,84,9.5
ind_5858,F,3.2,93.1,11.3
ind_5858,F,4,100.4,10.7
